"","station","htdd","hdd","qual","lat","long"
"1593","USC00150397","4338R",4338,"R",37.8194,-85.3847
"1594","USC00150402","4062R",4062,"R",36.8831,-88.9961
"1595","USC00150422","3899S",3899,"S",36.8978,-86.1247
"1596","USC00150450","4437S",4437,"S",36.8583,-83.3303
"1597","USC00150490","4436R",4436,"R",37.4533,-86.9117
"1598","USC00150619","3912R",3912,"R",37.5733,-84.2908
"1599","USC00150630","4172R",4172,"R",37.9161,-85.6572
"1600","USC00150940","4610S",4610,"S",37.495,-85.1517
"1601","USC00150955","4715R",4715,"R",37.9561,-86.1144
"1602","USC00151345","4447R",4447,"R",38.6583,-85.1456
"1603","USC00151890","4213R",4213,"R",37.4903,-84.4375
"1604","USC00151900","4923R",4923,"R",38.3636,-85.4186
"1605","USC00151998","4940R",4940,"R",38.3769,-84.3031
"1606","USC00152040","4658R",4658,"R",37.6528,-84.7708
"1607","USC00152214","4739R",4739,"R",37.7858,-84.7078
"1608","USC00152409","4925R",4925,"R",37.75,-84.3333
"1609","USC00152512","4709R",4709,"R",37.6797,-85.8761
"1610","USC00152775","5122R",5122,"R",38.6753,-84.325
"1611","USC00152791","4475S",4475,"S",38.1228,-83.5328
"1612","USC00153028","4883R",4883,"R",38.2022,-84.8825
"1613","USC00153223","3610R",3610,"R",37.0147,-88.2678
"1614","USC00153246","3746R",3746,"R",37.0014,-85.9072
"1615","USC00153295","4009R",4009,"R",36.8964,-88.0139
"1616","USC00153382","5156R",5156,"R",37.4,-83.95
"1617","USC00153389","5074R",5074,"R",38.3353,-82.9075
"1618","USC00153391","5212R",5212,"R",38.2922,-82.9747
"1619","USC00153430","4387S",4387,"S",37.2592,-85.5022
"1620","USC00153604","4108R",4108,"R",37.7822,-86.4622
"1621","USC00153741","4610R",4610,"R",37.55,-83.7667
"1622","USC00153762","4285R",4285,"R",37.7558,-87.6456
"1623","USC00153929","4253S",4253,"S",37.5317,-85.735
"1624","USC00153994","4198R",4198,"R",36.8492,-87.5206
"1625","USC00154208","4668R",4668,"R",37.0056,-85.0617
"1626","USC00154703","4888S",4888,"S",37.5108,-86.2892
"1627","USC00154967","3784R",3784,"R",36.9692,-88.8314
"1628","USC00155067","3949R",3949,"R",37.3475,-87.5239
"1629","USC00155097","3764R",3764,"R",37.1317,-86.1481
"1630","USC00155111","4703R",4703,"R",37.15,-83.8167
"1631","USC00155233","3788R",3788,"R",36.7581,-88.6406
"1632","USC00155243","4933R",4933,"R",38.6869,-83.7872
"1633","USC00155389","4409R",4409,"R",36.6086,-83.7144
"1634","USC00155524","4444S",4444,"S",36.8667,-84.8275
"1635","USC00155640","5169R",5169,"R",38.0583,-83.9333
"1636","USC00155648","4639S",4639,"S",37.3542,-84.3369
"1637","USC00155694","3773R",3773,"R",36.6122,-88.3083
"1638","USC00155834","4284S",4284,"S",37.2792,-86.2492
"1639","USC00156091","3874R",3874,"R",37.7828,-87.1183
"1640","USC00156117","3894R",3894,"R",37.05,-88.55
"1641","USC00156136","4635R",4635,"R",37.8175,-82.7883
"1642","USC00156580","3897S",3897,"S",37.1244,-87.8672
"1643","USC00156595","4241R",4241,"R",37.3997,-87.7622
"1644","USC00156882","4203R",4203,"R",37.2164,-86.8939
"1645","USC00156988","4692S",4692,"S",37.6178,-86.5044
"1646","USC00157049","4236R",4236,"R",36.855,-86.8883
"1647","USC00157215","4179S",4179,"S",36.7458,-86.2258
"1648","USC00157324","5183R",5183,"R",38.2,-85.2
"1649","USC00157510","4436R",4436,"R",37.1167,-84.6167
"1650","USC00157677","4751S",4751,"S",36.6736,-84.4792
"1651","USC00157800","4354R",4354,"R",36.8861,-85.7067
"1652","USC00158446","4977R",4977,"R",38.7744,-84.9672
"1653","USC00158551","5203R",5203,"R",36.9383,-83.3011
"1654","USC00158709","4599R",4599,"R",36.7333,-84.15
"1655","USC00158714","4533R",4533,"R",38.6586,-84.6106
"1656","USC00160098","1953S",1953,"S",31.3206,-92.4611
"1657","USC00160103","2185R",2185,"R",31.2489,-92.4489
"1658","USC00160205","1893S",1893,"S",30.7094,-90.525
"1659","USC00160349","2404S",2404,"S",32.1633,-93.1331
"1660","USC00160537","2718S",2718,"S",32.7692,-92.0056
"1661","USC00160800","2431R",2431,"R",32.3744,-92.9433
"1662","USC00160945","1876R",1876,"R",30.7808,-89.8567
"1663","USC00161232","1898S",1898,"S",31.3944,-92.7164
"1664","USC00161246","1811R",1811,"R",30.3919,-91.2711
"1665","USC00161287","1882S",1882,"S",30.9594,-92.1786
"1666","USC00161292","1127R",1127,"R",29.3414,-89.5158
"1667","USC00161411","2691S",2691,"S",32.5133,-92.3486
"1668","USC00161565","1503S",1503,"S",30.1981,-91.1256
"1669","USC00161899","2070S",2070,"S",30.8178,-90.9733
"1670","USC00161979","2420R",2420,"R",32.1667,-92.1072
"1671","USC00162151","1750R",1750,"R",30.5272,-90.1114
"1672","USC00162212","1686S",1686,"S",30.2408,-92.3478
"1673","USC00162361","1892R",1892,"R",30.4347,-93.4692
"1674","USC00162367","1846S",1846,"S",30.8428,-93.2869
"1675","USC00162534","1592C",1592,"C",30.0719,-91.0278
"1676","USC00162800","1909R",1909,"R",30.85,-92.7833
"1677","USC00162981","1598R",1598,"R",30.4917,-92.4303
"1678","USC00163079","2491R",2491,"R",32.775,-92.4075
"1679","USC00163313","1457R",1457,"R",29.8233,-91.5442
"1680","USC00163327","1799R",1799,"R",30.8186,-90.18
"1681","USC00163433","1306S",1306,"S",29.4631,-90.3072
"1682","USC00163800","1569S",1569,"S",30.4192,-92.0439
"1683","USC00163979","1372R",1372,"R",29.8894,-93.4019
"1684","USC00164030","1802S",1802,"S",30.5031,-90.3772
"1685","USC00164355","2819R",2819,"R",32.81,-93.0625
"1686","USC00164407","1293R",1293,"R",29.5858,-90.7303
"1687","USC00164674","1503S",1503,"S",29.9592,-91.7108
"1688","USC00164696","2333R",2333,"R",31.6661,-92.2006
"1689","USC00164700","1623C",1623,"C",30.2003,-92.6642
"1690","USC00164739","2031R",2031,"R",31.4825,-91.8628
"1691","USC00165021","1653R",1653,"R",30.2192,-92.065
"1692","USC00165065","1376R",1376,"R",30.0031,-92.7808
"1693","USC00165090","2538C",2538,"C",32.8067,-91.173
"1694","USC00165266","2121R",2121,"R",31.1417,-93.2397
"1695","USC00165296","1509R",1509,"R",29.7856,-92.2047
"1696","USC00165527","2402R",2402,"R",31.9833,-93.95
"1697","USC00165620","1688S",1688,"S",30.3644,-91.1672
"1698","USC00165624","1238R",1238,"R",29.5814,-89.8222
"1699","USC00165630","1958S",1958,"S",31.1783,-92.4108
"1700","USC00165874","2372R",2372,"R",32.0389,-93.7053
"1701","USC00165892","2214R",2214,"R",31.5769,-93.4817
"1702","USC00165926","1437R",1437,"R",29.7853,-90.1158
"1703","USC00166244","2596S",2596,"S",32.6053,-93.2947
"1704","USC00166314","2504S",2504,"S",32.5342,-92.0669
"1705","USC00166394","1368S",1368,"S",29.6833,-91.1761
"1706","USC00166582","2036S",2036,"S",31.7722,-93.0956
"1707","USC00166657","1380R",1380,"R",30.0375,-91.8839
"1708","USC00166686","1683S",1683,"S",30.7267,-91.3672
"1709","USC00166938","1751R",1751,"R",30.6036,-92.7739
"1710","USC00166978","2290R",2290,"R",31.8922,-92.2422
"1711","USC00167344","2633R",2633,"R",32.9081,-93.7956
"1712","USC00167691","2279R",2279,"R",32.4936,-91.7486
"1713","USC00167738","2348S",2348,"S",32.4219,-93.6381
"1714","USC00167767","1447S",1447,"S",30.0564,-90.5803
"1715","USC00167932","1544S",1544,"S",29.7286,-92.8181
"1716","USC00168046","2057S",2057,"S",30.9461,-93.2789
"1717","USC00168067","2697R",2697,"R",32.5344,-92.6889
"1718","USC00168108","1393R",1393,"R",29.8722,-89.83
"1719","USC00168163","2146S",2146,"S",31.9497,-91.2336
"1720","USC00168539","1637S",1637,"S",30.265,-89.7697
"1721","USC00168543","1687R",1687,"R",30.3433,-89.8222
"1722","USC00168923","2337S",2337,"S",32.3994,-91.1842
"1723","USC00168941","1261R",1261,"R",29.91,-90.0342
"1724","USC00169013","1405R",1405,"R",29.7758,-90.78
"1725","USC00169803","2300R",2300,"R",31.9622,-92.6561
"1726","USC00169806","2261S",2261,"S",32.0997,-91.7022
"1727","USC00170100","6920S",6920,"S",44.3739,-68.2592
"1728","USC00170200","10253R",10253,"R",47.0886,-69.025
"1729","USC00170398","8579R",8579,"R",45.2883,-69.1467
"1730","USC00170480","7776S",7776,"S",44.4394,-68.9892
"1731","USC00170814","9503S",9503,"S",45.6603,-69.812
"1732","USC00170833","9087S",9087,"S",46.4283,-67.8442
"1733","USC00170844","8133S",8133,"S",44.0697,-70.7467
"1734","USC00171472","10177R",10177,"R",46.6106,-69.5219
"1735","USC00171628","8403S",8403,"S",44.9197,-69.2417
"1736","USC00171833","8751R",8751,"R",45.6611,-67.8614
"1737","USC00171975","8734R",8734,"R",45.1872,-69.1839
"1738","USC00172048","7996R",7996,"R",43.9869,-70.055
"1739","USC00172238","8230S",8230,"S",43.8786,-70.7539
"1740","USC00172426","7677R",7677,"R",44.9067,-66.9919
"1741","USC00172620","7451R",7451,"R",44.5333,-68.4333
"1742","USC00172700","9714R",9714,"R",45.2172,-70.4825
"1743","USC00172765","8391C",8391,"C",44.6889,-70.1567
"1744","USC00172878","10131S",10131,"S",47.2386,-68.6136
"1745","USC00173046","7687S",7687,"S",44.2203,-69.7889
"1746","USC00173261","7948R",7948,"R",45.1775,-67.7742
"1747","USC00173295","7191R",7191,"R",43.8925,-70.2544
"1748","USC00173570","8616R",8616,"R",44.3744,-70.3161
"1749","USC00173862","7947R",7947,"R",43.6478,-70.675
"1750","USC00173944","8736R",8736,"R",46.2061,-67.8417
"1751","USC00174086","9524S",9524,"S",45.6233,-70.255
"1752","USC00174183","8001R",8001,"R",44.6439,-67.6475
"1753","USC00174193","7552R",7552,"R",43.3606,-70.4697
"1754","USC00174566","7692R",7692,"R",44.1,-70.2167
"1755","USC00174781","9609S",9609,"S",45.2219,-70.1983
"1756","USC00174927","8224S",8224,"S",44.7983,-69.8878
"1757","USC00175261","9255R",9255,"R",44.7931,-70.9167
"1758","USC00175304","8671S",8671,"S",45.6503,-68.705
"1759","USC00175675","7257S",7257,"S",44.0461,-69.5367
"1760","USC00176430","7305R",7305,"R",44.8992,-68.6744
"1761","USC00176594","9132R",9132,"R",46.0267,-68.5
"1762","USC00176721","9768R",9768,"R",45.8944,-69.9647
"1763","USC00176881","7135R",7135,"R",43.9186,-69.2622
"1764","USC00176937","8877S",8877,"S",46.6539,-68.0089
"1765","USC00177037","9604S",9604,"S",44.9892,-70.6719
"1766","USC00177039","9725R",9725,"R",44.9894,-70.6722
"1767","USC00177174","9371R",9371,"R",45.8833,-69.1833
"1768","USC00177238","8045R",8045,"R",45.0853,-67.1203
"1769","USC00177325","8054S",8054,"S",44.5308,-70.5372
"1770","USC00177479","6766S",6766,"S",43.4569,-70.7803
"1771","USC00177654","8727R",8727,"R",45.2536,-69.2278
"1772","USC00178353","8450R",8450,"R",45.4,-68.1667
"1773","USC00178965","10106S",10106,"S",47.1664,-67.9397
"1774","USC00178974","8434R",8434,"R",45.5608,-67.4303
"1775","USC00179151","7735S",7735,"S",44.5272,-69.6544
"1776","USC00179294","8178R",8178,"R",44.9511,-67.6664
"1777","USC00179314","7672S",7672,"S",43.6878,-70.6128
"1778","USC00179593","7581S",7581,"S",44.1925,-69.1461
"1779","USC00179891","8046S",8046,"S",45.1569,-67.4044
"1780","USC00180193","3845R",3845,"R",38.9936,-76.5075
"1781","USC00180335","3990R",3990,"R",38.0722,-75.2128
"1782","USC00180700","4727S",4727,"S",39.0303,-76.9314
"1783","USC00180732","4290R",4290,"R",39.5,-76.3833
"1784","USC00181385","3836R",3836,"R",38.5667,-76.0667
"1785","USC00181530","5326S",5326,"S",39.6453,-77.4831
"1786","USC00181750","4678S",4678,"S",39.2167,-76.0519
"1787","USC00181862","4906R",4906,"R",39.2553,-76.9286
"1788","USC00181995","4325R",4325,"R",38.9833,-76.95
"1789","USC00182060","4798R",4798,"R",39.6558,-76.1756
"1790","USC00182282","4853S",4853,"S",39.6419,-78.7561
"1791","USC00182325","4398S",4398,"S",38.9344,-77.1022
"1792","USC00182335","4830R",4830,"R",39.2667,-77.2333
"1793","USC00182336","5085R",5085,"R",39.2525,-77.2192
"1794","USC00182906","5396S",5396,"S",39.6811,-77.2914
"1795","USC00183348","4407R",4407,"R",39.4161,-77.4389
"1796","USC00183415","6511S",6511,"S",39.66,-78.9358
"1797","USC00183675","4876R",4876,"R",38.9689,-76.8042
"1798","USC00184030","5340R",5340,"R",39.6969,-78.1775
"1799","USC00185080","4024R",4024,"R",38.5333,-77
"1800","USC00185111","4476R",4476,"R",39.0847,-76.9003
"1801","USC00185832","6577R",6577,"R",39.5833,-79.3667
"1802","USC00185865","4640S",4640,"S",38.4617,-76.6992
"1803","USC00185934","5346R",5346,"R",39.7194,-76.8028
"1804","USC00185985","4502R",4502,"R",39.2739,-75.87
"1805","USC00186350","4178S",4178,"S",38.9133,-76.97
"1806","USC00186620","6673S",6673,"S",39.4133,-79.4
"1807","USC00186770","4316R",4316,"R",38.6833,-76.6667
"1808","USC00187330","4264R",4264,"R",38.2122,-75.6822
"1809","USC00187705","4602R",4602,"R",39.1008,-77.1486
"1810","USC00187806","4026S",4026,"S",38.7144,-76.1897
"1811","USC00188000","3825S",3825,"S",38.365,-75.5892
"1812","USC00188065","6159S",6159,"S",39.5103,-79.14
"1813","USC00188207","5303R",5303,"R",39.3983,-77.7211
"1814","USC00188380","4023C",4023,"C",38.2364,-75.3789
"1815","USC00189030","5115R",5115,"R",39.45,-77.1833
"1816","USC00189070","4655R",4655,"R",38.8519,-76.7683
"1817","USC00189140","3938S",3938,"S",38.4875,-75.8211
"1818","USC00189440","5021R",5021,"R",39.5736,-76.9883
"1819","USC00189750","4681R",4681,"R",39.3333,-76.8667
"1820","USC00190120","6773S",6773,"S",42.3861,-72.5375
"1821","USC00190408","7533R",7533,"R",42.4283,-72.0275
"1822","USC00190535","6392R",6392,"R",42.4833,-71.2833
"1823","USC00190593","6671R",6671,"R",42.5881,-70.8372
"1824","USC00190666","7538R",7538,"R",42.6325,-72.1233
"1825","USC00190759","7478R",7478,"R",42.1333,-72.9333
"1826","USC00190860","6305S",6305,"S",42.0478,-71.005
"1827","USC00190998","6873R",6873,"R",42.1164,-71.9075
"1828","USC00191386","5838S",5838,"S",41.6569,-69.9589
"1829","USC00191774","7492R",7492,"R",42.4667,-72.9333
"1830","USC00192107","6702S",6702,"S",42.1103,-72.1269
"1831","USC00192451","5999R",5999,"R",41.7653,-70.6697
"1832","USC00192501","5367S",5367,"S",41.3853,-70.5181
"1833","USC00193213","6787R",6787,"R",42.2167,-73.35
"1834","USC00193276","6647R",6647,"R",42.7467,-71.0425
"1835","USC00193505","6719S",6719,"S",42.7594,-71.0603
"1836","USC00193624","5857S",5857,"S",42.2269,-70.9125
"1837","USC00193821","5831R",5831,"R",41.665,-70.3039
"1838","USC00193890","6013R",6013,"R",42.3031,-71.1239
"1839","USC00193985","7301R",7301,"R",42.2833,-72.8667
"1840","USC00194075","7640R",7640,"R",42.55,-73.2333
"1841","USC00194105","6085S",6085,"S",42.6992,-71.1658
"1842","USC00194131","7367R",7367,"R",42.3356,-73.2506
"1843","USC00194313","6632R",6632,"R",42.6408,-71.3636
"1844","USC00194502","6040R",6040,"R",42.5008,-70.8644
"1845","USC00194580","6413S",6413,"S",42.4292,-71.4425
"1846","USC00194744","5816S",5816,"S",42.5947,-71.0208
"1847","USC00195246","5606R",5606,"R",41.6333,-70.9333
"1848","USC00195984","6304R",6304,"R",41.9928,-71.1667
"1849","USC00196245","6544R",6544,"R",42.5333,-70.9833
"1850","USC00196486","5998S",5998,"S",41.9819,-70.6961
"1851","USC00196783","6315S",6315,"S",42.5242,-71.1264
"1852","USC00196938","5863S",5863,"S",41.785,-70.9175
"1853","USC00197627","6753R",6753,"R",42.0583,-72.0722
"1854","USC00198367","5915R",5915,"R",41.9003,-71.0658
"1855","USC00198573","7221R",7221,"R",42.64,-72.2244
"1856","USC00198757","6015S",6015,"S",42.1608,-71.2461
"1857","USC00199316","6277R",6277,"R",42.1333,-71.4333
"1858","USC00199972","7641R",7641,"R",42.3869,-72.9211
"1859","USC00200032","6759S",6759,"S",41.9164,-84.0158
"1860","USC00200089","9185R",9185,"R",46.6447,-88.4811
"1861","USC00200128","7072R",7072,"R",42.58,-85.7892
"1862","USC00200146","7136C",7136,"C",43.3864,-84.6492
"1863","USC00200166","8209R",8209,"R",45.1628,-83.5906
"1864","USC00200230","6335S",6335,"S",42.2947,-83.7108
"1865","USC00200343","8304R",8304,"R",45.0283,-84.2331
"1866","USC00200417","7385S",7385,"S",43.8081,-82.9939
"1867","USC00200446","7382R",7382,"R",43.9006,-85.8506
"1868","USC00200718","9511S",9511,"S",46.5869,-89.5475
"1869","USC00200770","8493R",8493,"R",46.8325,-87.7503
"1870","USC00200779","7768S",7768,"S",43.7072,-85.4822
"1871","USC00200864","6933R",6933,"R",42.3842,-85.9625
"1872","USC00200925","7335C",7335,"C",45.1672,-84.9139
"1873","USC00201299","7275R",7275,"R",43.4839,-83.3919
"1874","USC00201361","7434R",7434,"R",43.5861,-83.1805
"1875","USC00201439","9816R",9816,"R",46.5192,-87.9858
"1876","USC00201468","7067R",7067,"R",45.3172,-85.2672
"1877","USC00201476","7056S",7056,"S",44.5503,-84.8258
"1878","USC00201486","8886R",8886,"R",46.3414,-86.9242
"1879","USC00201492","8179R",8179,"R",45.6528,-84.4725
"1880","USC00201675","6711S",6711,"S",41.9622,-84.9925
"1881","USC00201780","8816R",8816,"R",47.4675,-87.8669
"1882","USC00201802","8421R",8421,"R",45.8269,-87.1589
"1883","USC00201896","7984S",7984,"S",45.6414,-85.0142
"1884","USC00202015","6215S",6215,"S",42.3194,-83.2378
"1885","USC00202094","8404S",8404,"S",45.9983,-83.9014
"1886","USC00202250","6827S",6827,"S",41.9856,-86.1319
"1887","USC00202381","7377C",7377,"C",45.1519,-85.1322
"1888","USC00202395","6589R",6589,"R",42.6742,-84.485
"1889","USC00202423","7528S",7528,"S",44.2839,-83.5036
"1890","USC00202445","5975S",5975,"S",42.0147,-86.2408
"1891","USC00202631","6825S",6825,"S",43.6156,-83.845
"1892","USC00202737","7963R",7963,"R",45.6667,-86.7167
"1893","USC00202804","7518R",7518,"R",43.9158,-83.0831
"1894","USC00202984","7257S",7257,"S",44.6481,-86.21
"1895","USC00203096","8342S",8342,"S",45.0303,-84.6781
"1896","USC00203099","8458R",8458,"R",44.9072,-84.7189
"1897","USC00203290","6464R",6464,"R",43.0622,-86.2244
"1898","USC00203391","8539S",8539,"S",44.6542,-84.6994
"1899","USC00203429","7142R",7142,"R",43.2025,-85.2422
"1900","USC00203477","6694S",6694,"S",42.4078,-82.8892
"1901","USC00203504","6177R",6177,"R",42.3833,-85.3828
"1902","USC00203529","7991S",7991,"S",44.4633,-83.7217
"1903","USC00203585","7629S",7629,"S",43.8322,-82.6428
"1904","USC00203628","7852R",7852,"R",44.6819,-83.2808
"1905","USC00203632","7367R",7367,"R",43.6747,-86.4239
"1906","USC00203661","6996S",6996,"S",42.6422,-85.2875
"1907","USC00203744","9600R",9600,"R",46.665,-88.375
"1908","USC00203769","7367R",7367,"R",43.5908,-86.1056
"1909","USC00203823","6937R",6937,"R",41.9353,-84.6411
"1910","USC00203858","6300R",6300,"R",42.7989,-86.205
"1911","USC00203930","8053R",8053,"R",44.3122,-84.7747
"1912","USC00203932","8245R",8245,"R",44.3119,-84.8922
"1913","USC00204078","7069S",7069,"S",42.9531,-85.0778
"1914","USC00204090","8622S",8622,"S",45.7858,-88.0842
"1915","USC00204104","9337S",9337,"S",46.4656,-90.1892
"1916","USC00204257","8417R",8417,"R",44.7281,-85.1728
"1917","USC00204502","8173S",8173,"S",44.3089,-85.205
"1918","USC00204655","7127S",7127,"S",43.0608,-83.3075
"1919","USC00204954","7047R",7047,"R",43.9067,-86.3942
"1920","USC00204967","8238R",8238,"R",44.42,-84.0233
"1921","USC00205065","6915S",6915,"S",44.2114,-86.2939
"1922","USC00205073","8595S",8595,"S",45.9511,-86.2514
"1923","USC00205097","7163R",7163,"R",44.855,-85.8353
"1924","USC00205434","6905S",6905,"S",43.6089,-84.2011
"1925","USC00205450","6493R",6493,"R",42.0664,-83.6186
"1926","USC00205452","7003R",7003,"R",42.5794,-83.6844
"1927","USC00205531","7811R",7811,"R",44.6614,-84.1317
"1928","USC00205558","6408R",6408,"R",41.9139,-83.3942
"1929","USC00205567","6969S",6969,"S",43.4614,-86.4175
"1930","USC00205662","7330R",7330,"R",43.5858,-84.7697
"1931","USC00205690","8619R",8619,"R",46.4122,-86.6625
"1932","USC00205816","9057R",9057,"R",46.3133,-85.5106
"1933","USC00206012","7186R",7186,"R",44.8831,-85.6753
"1934","USC00206158","7399R",7399,"R",44.9214,-85.5161
"1935","USC00206184","7648S",7648,"S",45.4108,-84.2233
"1936","USC00206220","8302S",8302,"S",46.8342,-89.2075
"1937","USC00206300","6954S",6954,"S",43.0161,-84.18
"1938","USC00206507","7882S",7882,"S",45.3725,-84.9767
"1939","USC00206658","6937R",6937,"R",42.6389,-83.2556
"1940","USC00206663","7471R",7471,"R",43.9483,-82.7142
"1941","USC00206680","6616R",6616,"R",42.975,-82.4194
"1942","USC00207094","7848S",7848,"S",45.4169,-83.8158
"1943","USC00207190","8550R",8550,"R",46.2964,-84.5761
"1944","USC00207253","7068R",7068,"R",43.3,-84.1667
"1945","USC00207274","7972S",7972,"S",45.8489,-84.7228
"1946","USC00207277","7812R",7812,"R",45.6911,-85.5464
"1947","USC00207280","6877S",6877,"S",43.0114,-84.5542
"1948","USC00207350","7240R",7240,"R",43.4194,-82.8192
"1949","USC00207364","9036R",9036,"R",46.4867,-84.4089
"1950","USC00207515","8067R",8067,"R",46.2833,-85.95
"1951","USC00207690","6003S",6003,"S",42.4014,-86.2833
"1952","USC00207812","9864S",9864,"S",46.0556,-88.6275
"1953","USC00207820","7663S",7663,"S",43.9472,-84.0378
"1954","USC00207867","8618R",8618,"R",45.3903,-87.7025
"1955","USC00208043","9440R",9440,"R",46.6014,-85.2239
"1956","USC00208184","6477S",6477,"S",41.9297,-85.6383
"1957","USC00208293","8610R",8610,"R",46.1989,-85.0728
"1958","USC00208417","8711S",8711,"S",45.1703,-84.4397
"1959","USC00208680","9648R",9648,"R",46.2778,-89.1742
"1960","USC00208800","8008S",8008,"S",44.2542,-84.2011
"1961","USC00208920","8756S",8756,"S",46.7531,-84.9789
"1962","USC00208941","7058R",7058,"R",42.6981,-83.4717
